AirportID,Altitude,City,Country,DST,IATA,ICAO,Longitude,Name,Latitude,Source,Timezone,TZDatabaseTimezone,Type
192,172,Mont Joli,Canada,A,YYY,CYYY,-68.20809936523438,Mont Joli Airport,48.60860061645508,OurAirports,-5,America/Toronto,airport
193,569,Toronto,Canada,A,YYZ,CYYZ,-79.63059997559999,Lester B. Pearson International Airport,43.6772003174,OurAirports,-5,America/Toronto,airport
194,652,Toronto,Canada,A,YZD,CYZD,-79.4655990600586,Downsview Airport,43.74250030517578,OurAirports,-5,America/Toronto,airport
195,635,Gore Bay,Canada,A,YZE,CYZE,-82.56780242919922,Gore Bay Manitoulin Airport,45.88529968261719,OurAirports,-5,America/Toronto,airport
196,675,Yellowknife,Canada,A,YZF,CYZF,-114.44000244140625,Yellowknife Airport,62.462799072265625,OurAirports,-7,America/Edmonton,airport
197,1912,Slave Lake,Canada,A,YZH,CYZH,-114.777000427,Slave Lake Airport,55.2930984497,OurAirports,-7,America/Edmonton,airport
198,21,Sandspit,Canada,A,YZP,CYZP,-131.813995361,Sandspit Airport,53.25429916379999,OurAirports,-8,America/Vancouver,airport
199,594,Sarnia,Canada,A,YZR,CYZR,-82.30889892578125,Chris Hadfield Airport,42.9994010925293,OurAirports,-5,America/Toronto,airport
200,71,Port Hardy,Canada,A,YZT,CYZT,-127.36699676513672,Port Hardy Airport,50.680599212646484,OurAirports,-8,America/Vancouver,airport
201,2567,Whitecourt,Canada,A,YZU,CYZU,-115.78700256347656,Whitecourt Airport,54.14390182495117,OurAirports,-7,America/Edmonton,airport
202,180,Sept-iles,Canada,A,YZV,CYZV,-66.2656021118164,Sept-Îles Airport,50.22330093383789,OurAirports,-5,America/Toronto,airport
203,2313,Teslin,Canada,A,YZW,CYZW,-132.7429962158203,Teslin Airport,60.17279815673828,OurAirports,-8,America/Vancouver,airport
204,92,Greenwood,Canada,A,YZX,CYZX,-64.91690063476562,CFB Greenwood,44.98440170288086,OurAirports,-4,America/Halifax,airport
205,2351,Faro,Canada,A,ZFA,CZFA,-133.37600708007812,Faro Airport,62.20750045776367,OurAirports,-8,America/Vancouver,airport
206,116,Fort Mcpherson,Canada,A,ZFM,CZFM,-134.86099243164062,Fort Mcpherson Airport,67.40750122070312,OurAirports,-7,America/Edmonton,airport
207,535,Blida,Algeria,N,QLD,DAAB,2.8141698837280273,Blida Airport,36.50360107421875,OurAirports,1,Africa/Algiers,airport
208,1506,Bou Saada,Algeria,N,BUJ,DAAD,4.206389904022217,Bou Saada Airport,35.33250045776367,OurAirports,1,Africa/Algiers,airport
209,20,Bejaja,Algeria,N,BJA,DAAE,5.0699200630200005,Soummam Airport,36.7120018005,OurAirports,1,Africa/Algiers,airport
210,82,Algier,Algeria,N,ALG,DAAG,3.215409994125366,Houari Boumediene Airport,36.691001892089844,OurAirports,1,Africa/Algiers,airport
211,3176,Djanet,Algeria,N,DJG,DAAJ,9.45244,Djanet Inedbirene Airport,24.292801,OurAirports,1,Africa/Algiers,airport
212,335,Boufarik,Algeria,N,\N,DAAK,2.87611,Boufarik Airport,36.545799,OurAirports,1,Africa/Algiers,airport
213,955,Reggan,Algeria,N,\N,DAAN,0.285647,Reggane Airport,26.7101,OurAirports,1,Africa/Algiers,airport
214,1778,Illizi,Algeria,N,VVZ,DAAP,8.62265014648,Illizi Takhamalt Airport,26.7234992981,OurAirports,1,Africa/Algiers,airport
215,2132,Ain Oussera,Algeria,N,\N,DAAQ,2.8787100315093994,Ain Oussera Airport,35.52539825439453,OurAirports,1,Africa/Algiers,airport
216,4518,Tamanrasset,Algeria,N,TMR,DAAT,5.45107984543,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,OurAirports,1,Africa/Algiers,airport
217,36,Jijel,Algeria,N,GJL,DAAV,5.87361001968,Jijel Ferhat Abbas Airport,36.7951011658,OurAirports,1,Africa/Algiers,airport
218,3855,Mecheria,Algeria,N,MZW,DAAY,-0.242353007197,Mecheria Airport,33.535900116,OurAirports,1,Africa/Algiers,airport
219,282,Relizane,Algeria,N,\N,DAAZ,0.626272,Relizane Airport,35.752201,OurAirports,1,Africa/Algiers,airport
220,16,Annaba,Algeria,N,AAE,DABB,7.809174,Rabah Bitat Airport,36.822201,OurAirports,1,Africa/Algiers,airport
221,2265,Constantine,Algeria,N,CZL,DABC,6.620389938354492,Mohamed Boudiaf International Airport,36.2760009765625,OurAirports,1,Africa/Algiers,airport
222,2661,Tebessa,Algeria,N,TEE,DABS,8.12071990967,Cheikh Larbi Tébessi Airport,35.4315986633,OurAirports,1,Africa/Algiers,airport
224,2540,Tilrempt,Algeria,N,HRM,DAFH,3.311539888381958,Hassi R'Mel Airport,32.93040084838867,OurAirports,1,Africa/Algiers,airport
225,3245,Tiaret,Algeria,N,TID,DAOB,1.46315002441,Bou Chekif Airport,35.3410987854,OurAirports,1,Africa/Algiers,airport
226,187,Bou Sfer,Algeria,N,\N,DAOE,-0.8053889870643616,Bou Sfer Airport,35.73540115356445,OurAirports,1,Africa/Algiers,airport
227,1453,Tindouf,Algeria,N,TIN,DAOF,-8.167099952700001,Tindouf Airport,27.7003993988,OurAirports,1,Africa/Algiers,airport
228,463,Ech-cheliff,Algeria,N,CFK,DAOI,1.33176994324,Ech Cheliff Airport,36.2126998901,OurAirports,1,Africa/Algiers,airport
229,367,Oran,Algeria,N,TAF,DAOL,-0.5322780013084412,Tafaraoui Airport,35.54240036010742,OurAirports,1,Africa/Algiers,airport
230,814,Tlemcen,Algeria,N,TLM,DAON,-1.45000004768,Zenata – Messali El Hadj Airport,35.0167007446,OurAirports,1,Africa/Algiers,airport
231,295,Oran,Algeria,N,ORN,DAOO,-0.6211829781529999,Es Senia Airport,35.6239013672,OurAirports,1,Africa/Algiers,airport
232,1614,Sidi Bel Abbes,Algeria,N,BFW,DAOS,-0.593275010586,Sidi Bel Abbes Airport,35.1717987061,OurAirports,1,Africa/Algiers,airport
233,1686,Ghriss,Algeria,N,MUW,DAOV,0.14714199304580688,Ghriss Airport,35.207698822021484,OurAirports,1,Africa/Algiers,airport
234,919,Adrar,Algeria,N,AZR,DAUA,-0.18641400337219238,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837600708007812,OurAirports,1,Africa/Algiers,airport
235,289,Biskra,Algeria,N,BSK,DAUB,5.73823022842,Biskra Airport,34.793300628699996,OurAirports,1,Africa/Algiers,airport
236,1306,El Golea,Algeria,N,ELG,DAUE,2.8595900535583496,El Golea Airport,30.571300506591797,OurAirports,1,Africa/Algiers,airport
237,1512,Ghardaia,Algeria,N,GHA,DAUG,3.794110059738159,Noumérat - Moufdi Zakaria Airport,32.38410186767578,OurAirports,1,Africa/Algiers,airport
238,463,Hassi Messaoud,Algeria,N,HME,DAUH,6.140439987180001,Oued Irara Airport,31.673000335699996,OurAirports,1,Africa/Algiers,airport
239,896,In Salah,Algeria,N,INZ,DAUI,2.51202011108,In Salah Airport,27.250999450699997,OurAirports,1,Africa/Algiers,airport
240,279,Touggourt,Algeria,N,TGR,DAUK,6.088669776916504,Touggourt Sidi Madhi Airport,33.06779861450195,OurAirports,1,Africa/Algiers,airport
241,2510,Laghouat,Algeria,N,LOO,DAUL,2.92833995819,Laghouat Airport,33.764400482199996,OurAirports,1,Africa/Algiers,airport
242,1027,Timimoun,Algeria,N,TMX,DAUT,0.276033014059,Timimoun Airport,29.2371006012,OurAirports,1,Africa/Algiers,airport
243,492,Ouargla,Algeria,N,OGX,DAUU,5.412779808044434,Ain el Beida Airport,31.917200088500977,OurAirports,1,Africa/Algiers,airport
244,1847,Zarzaitine,Algeria,N,IAM,DAUZ,9.64291,In Aménas Airport,28.0515,OurAirports,1,Africa/Algiers,airport
245,19,Cotonou,Benin,N,COO,DBBB,2.384350061416626,Cadjehoun Airport,6.357230186462402,OurAirports,1,Africa/Porto-Novo,airport
246,1037,Ouagadougou,Burkina Faso,N,OUA,DFFD,-1.51242,Ouagadougou Airport,12.3532,OurAirports,0,Africa/Ouagadougou,airport
247,1511,Bobo-dioulasso,Burkina Faso,N,BOY,DFOO,-4.33096981048584,Bobo Dioulasso Airport,11.160099983215332,OurAirports,0,Africa/Ouagadougou,airport
248,205,Accra,Ghana,N,ACC,DGAA,-0.16678600013256073,Kotoka International Airport,5.605189800262451,OurAirports,0,Africa/Accra,airport
249,553,Tamale,Ghana,N,TML,DGLE,-0.8632140159606934,Tamale Airport,9.55718994140625,OurAirports,0,Africa/Accra,airport
250,1060,Wa,Ghana,N,\N,DGLW,-2.507689952850342,Wa Airport,10.0826997756958,OurAirports,0,Africa/Accra,airport
251,1014,Sunyani,Ghana,N,NYI,DGSN,-2.3287599086761475,Sunyani Airport,7.361830234527588,OurAirports,0,Africa/Accra,airport
252,21,Takoradi,Ghana,N,TKD,DGTK,-1.7747600078582764,Takoradi Airport,4.896059989929199,OurAirports,0,Africa/Accra,airport
253,21,Abidjan,Cote d'Ivoire,N,ABJ,DIAP,-3.9262900352478027,Port Bouet Airport,5.261390209197998,OurAirports,0,Africa/Abidjan,airport
254,1230,Bouake,Cote d'Ivoire,N,BYK,DIBK,-5.073669910430908,Bouaké Airport,7.738800048828125,OurAirports,0,Africa/Abidjan,airport
255,823,Daloa,Cote d'Ivoire,N,DJO,DIDL,-6.473189830780029,Daloa Airport,6.792809963226318,OurAirports,0,Africa/Abidjan,airport
256,1214,Korhogo,Cote d'Ivoire,N,HGO,DIKO,-5.55666017532,Korhogo Airport,9.38718032837,OurAirports,0,Africa/Abidjan,airport
257,1089,Man,Cote d'Ivoire,N,MJC,DIMN,-7.58735990524292,Man Airport,7.272069931030273,OurAirports,0,Africa/Abidjan,airport
258,26,San Pedro,Cote d'Ivoire,N,SPY,DISP,-6.660820007324219,San Pedro Airport,4.746719837188721,OurAirports,0,Africa/Abidjan,airport
259,699,Yamoussoukro,Cote d'Ivoire,N,ASK,DIYO,-5.36558008194,Yamoussoukro Airport,6.9031701088,OurAirports,0,Africa/Abidjan,airport
260,1123,Abuja,Nigeria,N,ABV,DNAA,7.263169765472412,Nnamdi Azikiwe International Airport,9.006790161132812,OurAirports,1,Africa/Lagos,airport
261,1100,Akure,Nigeria,N,AKR,DNAK,5.3010101318359375,Akure Airport,7.246739864349365,OurAirports,1,Africa/Lagos,airport
262,258,Benin,Nigeria,N,BNI,DNBE,5.5995001792907715,Benin Airport,6.316979885101318,OurAirports,1,Africa/Lagos,airport
263,210,Calabar,Nigeria,N,CBQ,DNCA,8.347200393676758,Margaret Ekpo International Airport,4.976019859313965,OurAirports,1,Africa/Lagos,airport
264,466,Enugu,Nigeria,N,ENU,DNEN,7.561960220336914,Akanu Ibiam International Airport,6.474269866943359,OurAirports,1,Africa/Lagos,airport
265,1520,Gusau,Nigeria,N,\N,DNGU,6.69611,Gusau Airport,12.1717,OurAirports,1,Africa/Lagos,airport
266,725,Ibadan,Nigeria,N,IBA,DNIB,3.97832989692688,Ibadan Airport,7.362460136413574,OurAirports,1,Africa/Lagos,airport
267,1126,Ilorin,Nigeria,N,ILR,DNIL,4.493919849395752,Ilorin International Airport,8.440210342407227,OurAirports,1,Africa/Lagos,airport
268,4232,Jos,Nigeria,N,JOS,DNJO,8.869050025939941,Yakubu Gowon Airport,9.639829635620117,OurAirports,1,Africa/Lagos,airport
269,2073,Kaduna,Nigeria,N,KAD,DNKA,7.320109844207764,Kaduna Airport,10.696000099182129,OurAirports,1,Africa/Lagos,airport
270,1562,Kano,Nigeria,N,KAN,DNKN,8.52462,Mallam Aminu International Airport,12.0476,OurAirports,1,Africa/Lagos,airport
271,1099,Maiduguri,Nigeria,N,MIU,DNMA,13.080900192260742,Maiduguri International Airport,11.855299949645996,OurAirports,1,Africa/Lagos,airport
272,371,Makurdi,Nigeria,N,MDI,DNMK,8.61394,Makurdi Airport,7.70388,OurAirports,1,Africa/Lagos,airport
273,135,Lagos,Nigeria,N,LOS,DNMM,3.321160078048706,Murtala Muhammed International Airport,6.5773701667785645,OurAirports,1,Africa/Lagos,airport
274,834,Minna,Nigeria,N,MXJ,DNMN,6.462259769439697,Minna Airport,9.652170181274414,OurAirports,1,Africa/Lagos,airport
275,87,Port Hartcourt,Nigeria,N,PHC,DNPO,6.94959020614624,Port Harcourt International Airport,5.0154900550842285,OurAirports,1,Africa/Lagos,airport
276,1010,Sokoto,Nigeria,N,SKO,DNSO,5.207190036773682,Sadiq Abubakar III International Airport,12.916299819946289,OurAirports,1,Africa/Lagos,airport
277,599,Yola,Nigeria,N,YOL,DNYO,12.430399894714355,Yola Airport,9.257550239562988,OurAirports,1,Africa/Lagos,airport
278,2170,Zaria,Nigeria,N,ZAR,DNZA,7.68581,Zaria Airport,11.1302,OurAirports,1,Africa/Lagos,airport
279,1240,Maradi,Niger,N,MFQ,DRRM,7.1267499923706055,Maradi Airport,13.5024995803833,OurAirports,1,Africa/Niamey,airport
280,732,Niamey,Niger,N,NIM,DRRN,2.18361,Diori Hamani International Airport,13.4815,OurAirports,1,Africa/Niamey,airport
281,1266,Tahoua,Niger,N,THZ,DRRT,5.265359878540039,Tahoua Airport,14.875699996948242,OurAirports,1,Africa/Niamey,airport
282,1657,Agadez,Niger,N,AJY,DRZA,8.000109672546387,Mano Dayak International Airport,16.965999603271484,OurAirports,1,Africa/Niamey,airport
283,1273,Dirkou,Niger,N,\N,DRZD,12.86870002746582,Dirkou Airport,18.968700408935547,OurAirports,1,Africa/Niamey,airport
284,994,Diffa,Niger,N,\N,DRZF,12.626700401306152,Diffa Airport,13.372900009155273,OurAirports,1,Africa/Niamey,airport
285,1516,Zinder,Niger,N,ZND,DRZR,8.983759880065918,Zinder Airport,13.779000282287598,OurAirports,1,Africa/Niamey,airport
286,9,Monastir,Tunisia,E,MIR,DTMB,10.75469970703125,Monastir Habib Bourguiba International Airport,35.75809860229492,OurAirports,1,Africa/Tunis,airport
287,22,Tunis,Tunisia,E,TUN,DTTA,10.22719955444336,Tunis Carthage International Airport,36.85100173950195,OurAirports,1,Africa/Tunis,airport
288,20,Bizerte,Tunisia,E,\N,DTTB,9.79145,Sidi Ahmed Air Base,37.245398,OurAirports,1,Africa/Tunis,airport
289,1004,Remada,Tunisia,E,\N,DTTD,10.382100105285645,Remada Air Base,32.30619812011719,OurAirports,1,Africa/Tunis,airport
290,1060,Gafsa,Tunisia,E,GAF,DTTF,8.822500228881836,Gafsa Ksar International Airport,34.422000885009766,OurAirports,1,Africa/Tunis,airport
291,26,Gabes,Tunisia,E,GAE,DTTG,10.103300094604492,Gabès Matmata International Airport,33.87689971923828,OurAirports,1,Africa/Tunis,airport
292,110,Bordj El Amri,Tunisia,E,\N,DTTI,9.94314956665039,Borj El Amri Airport,36.72129821777344,OurAirports,1,Africa/Tunis,airport
293,19,Djerba,Tunisia,E,DJE,DTTJ,10.775500297546387,Djerba Zarzis International Airport,33.875,OurAirports,1,Africa/Tunis,airport
294,827,El Borma,Tunisia,E,EBM,DTTR,9.254619598388672,El Borma Airport,31.704299926757812,OurAirports,1,Africa/Tunis,airport
295,85,Sfax,Tunisia,E,SFA,DTTX,10.690999984741211,Sfax Thyna International Airport,34.71799850463867,OurAirports,1,Africa/Tunis,airport
296,287,Tozeur,Tunisia,E,TOE,DTTZ,8.110560417175293,Tozeur Nefta International Airport,33.939701080322266,OurAirports,1,Africa/Tunis,airport
297,1515,Niatougou,Togo,N,LRL,DXNG,1.091249942779541,Niamtougou International Airport,9.767330169677734,OurAirports,0,Africa/Lome,airport
298,72,Lome,Togo,N,LFW,DXXX,1.2545100450515747,Lomé-Tokoin Airport,6.165609836578369,OurAirports,0,Africa/Lome,airport
299,39,Antwerp,Belgium,E,ANR,EBAW,4.46027994156,Antwerp International Airport (Deurne),51.1893997192,OurAirports,1,Europe/Brussels,airport
300,370,Beauvechain,Belgium,E,\N,EBBE,4.768330097198486,Beauvechain Air Base,50.75859832763672,OurAirports,1,Europe/Brussels,airport
301,200,Kleine Brogel,Belgium,E,\N,EBBL,5.47,Kleine Brogel Air Base,51.168301,OurAirports,1,Europe/Brussels,airport
302,184,Brussels,Belgium,E,BRU,EBBR,4.48443984985,Brussels Airport,50.901401519800004,OurAirports,1,Europe/Brussels,airport
303,1514,Bertrix,Belgium,E,\N,EBBX,5.2238898277282715,Jehonville Air Base,49.891700744628906,OurAirports,1,Europe/Brussels,airport
304,614,Charleroi,Belgium,E,CRL,EBCI,4.45382,Brussels South Charleroi Airport,50.459202,OurAirports,1,Europe/Brussels,airport
305,194,Chievres,Belgium,E,\N,EBCV,3.8310000896453857,Chièvres Air Base,50.575801849365234,OurAirports,1,Europe/Brussels,airport
306,20,Koksijde,Belgium,E,\N,EBFN,2.652780055999756,Koksijde Air Base,51.090301513671875,OurAirports,1,Europe/Brussels,airport
307,935,Florennes,Belgium,E,\N,EBFS,4.64583015442,Florennes Air Base,50.2433013916,OurAirports,1,Europe/Brussels,airport
308,64,Kortrijk-vevelgem,Belgium,E,KJK,EBKT,3.20472002029,Wevelgem Airport,50.817199707,OurAirports,1,Europe/Brussels,airport
309,659,Liege,Belgium,E,LGG,EBLG,5.443220138549805,Liège Airport,50.63740158081055,OurAirports,1,Europe/Brussels,airport
310,13,Ostend,Belgium,E,OST,EBOS,2.8622200489,Ostend-Bruges International Airport,51.198898315399994,OurAirports,1,Europe/Brussels,airport
311,312,Zutendaal,Belgium,E,\N,EBSL,5.590559959411621,Zutendaal Air Base,50.9474983215332,OurAirports,1,Europe/Brussels,airport
312,246,Sint-truiden,Belgium,E,\N,EBST,5.20167,Brustem Airfield Sint Truiden,50.791901,OurAirports,1,Europe/Brussels,airport
313,1930,St.-hubert,Belgium,E,\N,EBSU,5.440810203552246,Saint Hubert Air Base,50.034400939941406,OurAirports,1,Europe/Brussels,airport
314,95,Ursel,Belgium,E,\N,EBUL,3.475559949874878,Ursel Air Base,51.14419937133789,OurAirports,1,Europe/Brussels,airport
315,105,Weelde,Belgium,E,\N,EBWE,4.9601898193359375,Weelde Air Base,51.394798278808594,OurAirports,1,Europe/Brussels,airport
316,53,Zoersel,Belgium,E,OBL,EBZR,4.75333,Zoersel (Oostmalle) Airfield,51.264702,OurAirports,1,Europe/Brussels,airport
317,568,Bautzen,Germany,E,\N,EDAB,14.519722,Flugplatz Bautzen,51.193611,OurAirports,1,Europe/Berlin,airport
318,640,Altenburg,Germany,E,AOC,EDAC,12.506389,Altenburg-Nobitz Airport,50.981945,OurAirports,1,Europe/Berlin,airport
319,187,Dessau,Germany,E,\N,EDAD,12.190962,Dessau Airfield,51.831694,OurAirports,1,Europe/Berlin,airport
320,144,Eisenhuettenstadt,Germany,E,\N,EDAE,14.58753,Eisenhüttenstadt Airfield,52.195856,OurAirports,1,Europe/Berlin,airport
322,417,Suhl,Germany,E,\N,EDAK,13.555556297302246,Großenhain Airport,51.30805587768555,OurAirports,1,Europe/Berlin,airport
323,341,Muehlhausen,Germany,E,\N,EDAM,11.9408333,Merseburg Airport,51.3630556,OurAirports,1,Europe/Berlin,airport
324,348,Halle,Germany,E,\N,EDAQ,12.053889,Halle-Oppin Airport,51.552223,OurAirports,1,Europe/Berlin,airport
325,322,Riesa,Germany,E,IES,EDAU,13.3561105728,Riesa-Göhlis Airport,51.2936096191,OurAirports,1,Europe/Berlin,airport
326,220,Rechlin-laerz,Germany,E,REB,EDAX,12.7522220612,Rechlin-Lärz Airport,53.306388855,OurAirports,1,Europe/Berlin,airport
327,262,Strausberg,Germany,E,\N,EDAY,13.916666984558105,Strausberg Airport,52.5805549621582,OurAirports,1,Europe/Berlin,airport
328,152,Schoenhagen,Germany,E,QXH,EDAZ,13.156389,Schönhagen Airport,52.203609,OurAirports,1,Europe/Berlin,airport
329,23,Barth,Germany,E,BBH,EDBH,12.710515,Barth Airport,54.338253,OurAirports,1,Europe/Berlin,airport
330,1247,Jena,Germany,E,\N,EDBJ,11.714444,Jena-Schöngleina Airfield,50.915279,OurAirports,1,Europe/Berlin,airport
331,131,Kyritz,Germany,E,\N,EDBK,12.425277709960938,Kyritz Airport,52.918888092041016,OurAirports,1,Europe/Berlin,airport
332,259,Magdeburg,Germany,E,ZMG,EDBM,11.626389,"Magdeburg ""City"" Airport",52.073612,OurAirports,1,Europe/Berlin,airport
333,518,Rothenburg/ol,Germany,E,\N,EDBR,14.949999809265137,Rothenburg/Görlitz Airport,51.36333465576172,OurAirports,1,Europe/Berlin,airport
334,16,Anklam,Germany,E,\N,EDCA,13.668611,Anklam Airfield,53.832779,OurAirports,1,Europe/Berlin,airport
335,272,Cottbus,Germany,E,CBU,EDCD,14.531944,Cottbus-Drewitz Airport,51.889442,OurAirports,1,Europe/Berlin,airport
336,495,Kamenz,Germany,E,\N,EDCM,14.1274995803833,Kamenz Airport,51.29694366455078,OurAirports,1,Europe/Berlin,airport
337,157,Berlin,Germany,E,SXF,EDDB,13.5225,Berlin-Schönefeld Airport,52.380001,OurAirports,1,Europe/Berlin,airport
338,755,Dresden,Germany,E,DRS,EDDC,13.767200469970703,Dresden Airport,51.1328010559082,OurAirports,1,Europe/Berlin,airport
339,1036,Erfurt,Germany,E,ERF,EDDE,10.958100318908691,Erfurt Airport,50.979801177978516,OurAirports,1,Europe/Berlin,airport
340,364,Frankfurt,Germany,E,FRA,EDDF,8.570556,Frankfurt am Main Airport,50.033333,OurAirports,1,Europe/Berlin,airport
341,160,Munster,Germany,E,FMO,EDDG,7.68483018875,Münster Osnabrück Airport,52.134601593,OurAirports,1,Europe/Berlin,airport
342,53,Hamburg,Germany,E,HAM,EDDH,9.9882297515869,Hamburg Airport,53.630401611328,OurAirports,1,Europe/Berlin,airport
343,167,Berlin,Germany,E,THF,EDDI,13.403900146484375,Berlin-Tempelhof International Airport,52.472999572753906,OurAirports,1,Europe/Berlin,airport
344,302,Cologne,Germany,E,CGN,EDDK,7.1427397728,Cologne Bonn Airport,50.8658981323,OurAirports,1,Europe/Berlin,airport
345,147,Duesseldorf,Germany,E,DUS,EDDL,6.76678,Düsseldorf Airport,51.289501,OurAirports,1,Europe/Berlin,airport
346,1487,Munich,Germany,E,MUC,EDDM,11.7861,Munich Airport,48.353802,OurAirports,1,Europe/Berlin,airport
347,1046,Nuernberg,Germany,E,NUE,EDDN,11.078056,Nuremberg Airport,49.498699,OurAirports,1,Europe/Berlin,airport
348,465,Leipzig,Germany,E,LEJ,EDDP,12.236389,Leipzig/Halle Airport,51.423889,OurAirports,1,Europe/Berlin,airport
349,1058,Saarbruecken,Germany,E,SCN,EDDR,7.10950994492,Saarbrücken Airport,49.214599609400004,OurAirports,1,Europe/Berlin,airport
350,1276,Stuttgart,Germany,E,STR,EDDS,9.22196006775,Stuttgart Airport,48.689899444599995,OurAirports,1,Europe/Berlin,airport
351,122,Berlin,Germany,E,TXL,EDDT,13.2877,Berlin-Tegel Airport,52.5597,OurAirports,1,Europe/Berlin,airport
