AirportID,City,Altitude,DST,Country,ICAO,IATA,Latitude,Longitude,Name,Source,Timezone,Type,TZDatabaseTimezone
192,Mont Joli,172,A,Canada,CYYY,YYY,48.60860061645508,-68.20809936523438,Mont Joli Airport,OurAirports,-5,airport,America/Toronto
193,Toronto,569,A,Canada,CYYZ,YYZ,43.6772003174,-79.63059997559999,Lester B. Pearson International Airport,OurAirports,-5,airport,America/Toronto
194,Toronto,652,A,Canada,CYZD,YZD,43.74250030517578,-79.4655990600586,Downsview Airport,OurAirports,-5,airport,America/Toronto
195,Gore Bay,635,A,Canada,CYZE,YZE,45.88529968261719,-82.56780242919922,Gore Bay Manitoulin Airport,OurAirports,-5,airport,America/Toronto
196,Yellowknife,675,A,Canada,CYZF,YZF,62.462799072265625,-114.44000244140625,Yellowknife Airport,OurAirports,-7,airport,America/Edmonton
197,Slave Lake,1912,A,Canada,CYZH,YZH,55.2930984497,-114.777000427,Slave Lake Airport,OurAirports,-7,airport,America/Edmonton
198,Sandspit,21,A,Canada,CYZP,YZP,53.25429916379999,-131.813995361,Sandspit Airport,OurAirports,-8,airport,America/Vancouver
199,Sarnia,594,A,Canada,CYZR,YZR,42.9994010925293,-82.30889892578125,Chris Hadfield Airport,OurAirports,-5,airport,America/Toronto
200,Port Hardy,71,A,Canada,CYZT,YZT,50.680599212646484,-127.36699676513672,Port Hardy Airport,OurAirports,-8,airport,America/Vancouver
201,Whitecourt,2567,A,Canada,CYZU,YZU,54.14390182495117,-115.78700256347656,Whitecourt Airport,OurAirports,-7,airport,America/Edmonton
202,Sept-iles,180,A,Canada,CYZV,YZV,50.22330093383789,-66.2656021118164,Sept-Îles Airport,OurAirports,-5,airport,America/Toronto
203,Teslin,2313,A,Canada,CYZW,YZW,60.17279815673828,-132.7429962158203,Teslin Airport,OurAirports,-8,airport,America/Vancouver
204,Greenwood,92,A,Canada,CYZX,YZX,44.98440170288086,-64.91690063476562,CFB Greenwood,OurAirports,-4,airport,America/Halifax
205,Faro,2351,A,Canada,CZFA,ZFA,62.20750045776367,-133.37600708007812,Faro Airport,OurAirports,-8,airport,America/Vancouver
206,Fort Mcpherson,116,A,Canada,CZFM,ZFM,67.40750122070312,-134.86099243164062,Fort Mcpherson Airport,OurAirports,-7,airport,America/Edmonton
207,Blida,535,N,Algeria,DAAB,QLD,36.50360107421875,2.8141698837280273,Blida Airport,OurAirports,1,airport,Africa/Algiers
208,Bou Saada,1506,N,Algeria,DAAD,BUJ,35.33250045776367,4.206389904022217,Bou Saada Airport,OurAirports,1,airport,Africa/Algiers
209,Bejaja,20,N,Algeria,DAAE,BJA,36.7120018005,5.0699200630200005,Soummam Airport,OurAirports,1,airport,Africa/Algiers
210,Algier,82,N,Algeria,DAAG,ALG,36.691001892089844,3.215409994125366,Houari Boumediene Airport,OurAirports,1,airport,Africa/Algiers
211,Djanet,3176,N,Algeria,DAAJ,DJG,24.292801,9.45244,Djanet Inedbirene Airport,OurAirports,1,airport,Africa/Algiers
212,Boufarik,335,N,Algeria,DAAK,\N,36.545799,2.87611,Boufarik Airport,OurAirports,1,airport,Africa/Algiers
213,Reggan,955,N,Algeria,DAAN,\N,26.7101,0.285647,Reggane Airport,OurAirports,1,airport,Africa/Algiers
214,Illizi,1778,N,Algeria,DAAP,VVZ,26.7234992981,8.62265014648,Illizi Takhamalt Airport,OurAirports,1,airport,Africa/Algiers
215,Ain Oussera,2132,N,Algeria,DAAQ,\N,35.52539825439453,2.8787100315093994,Ain Oussera Airport,OurAirports,1,airport,Africa/Algiers
216,Tamanrasset,4518,N,Algeria,DAAT,TMR,22.8115005493,5.45107984543,Aguenar – Hadj Bey Akhamok Airport,OurAirports,1,airport,Africa/Algiers
217,Jijel,36,N,Algeria,DAAV,GJL,36.7951011658,5.87361001968,Jijel Ferhat Abbas Airport,OurAirports,1,airport,Africa/Algiers
218,Mecheria,3855,N,Algeria,DAAY,MZW,33.535900116,-0.242353007197,Mecheria Airport,OurAirports,1,airport,Africa/Algiers
219,Relizane,282,N,Algeria,DAAZ,\N,35.752201,0.626272,Relizane Airport,OurAirports,1,airport,Africa/Algiers
220,Annaba,16,N,Algeria,DABB,AAE,36.822201,7.809174,Rabah Bitat Airport,OurAirports,1,airport,Africa/Algiers
221,Constantine,2265,N,Algeria,DABC,CZL,36.2760009765625,6.620389938354492,Mohamed Boudiaf International Airport,OurAirports,1,airport,Africa/Algiers
222,Tebessa,2661,N,Algeria,DABS,TEE,35.4315986633,8.12071990967,Cheikh Larbi Tébessi Airport,OurAirports,1,airport,Africa/Algiers
224,Tilrempt,2540,N,Algeria,DAFH,HRM,32.93040084838867,3.311539888381958,Hassi R'Mel Airport,OurAirports,1,airport,Africa/Algiers
225,Tiaret,3245,N,Algeria,DAOB,TID,35.3410987854,1.46315002441,Bou Chekif Airport,OurAirports,1,airport,Africa/Algiers
226,Bou Sfer,187,N,Algeria,DAOE,\N,35.73540115356445,-0.8053889870643616,Bou Sfer Airport,OurAirports,1,airport,Africa/Algiers
227,Tindouf,1453,N,Algeria,DAOF,TIN,27.7003993988,-8.167099952700001,Tindouf Airport,OurAirports,1,airport,Africa/Algiers
228,Ech-cheliff,463,N,Algeria,DAOI,CFK,36.2126998901,1.33176994324,Ech Cheliff Airport,OurAirports,1,airport,Africa/Algiers
229,Oran,367,N,Algeria,DAOL,TAF,35.54240036010742,-0.5322780013084412,Tafaraoui Airport,OurAirports,1,airport,Africa/Algiers
230,Tlemcen,814,N,Algeria,DAON,TLM,35.0167007446,-1.45000004768,Zenata – Messali El Hadj Airport,OurAirports,1,airport,Africa/Algiers
231,Oran,295,N,Algeria,DAOO,ORN,35.6239013672,-0.6211829781529999,Es Senia Airport,OurAirports,1,airport,Africa/Algiers
232,Sidi Bel Abbes,1614,N,Algeria,DAOS,BFW,35.1717987061,-0.593275010586,Sidi Bel Abbes Airport,OurAirports,1,airport,Africa/Algiers
233,Ghriss,1686,N,Algeria,DAOV,MUW,35.207698822021484,0.14714199304580688,Ghriss Airport,OurAirports,1,airport,Africa/Algiers
234,Adrar,919,N,Algeria,DAUA,AZR,27.837600708007812,-0.18641400337219238,Touat Cheikh Sidi Mohamed Belkebir Airport,OurAirports,1,airport,Africa/Algiers
235,Biskra,289,N,Algeria,DAUB,BSK,34.793300628699996,5.73823022842,Biskra Airport,OurAirports,1,airport,Africa/Algiers
236,El Golea,1306,N,Algeria,DAUE,ELG,30.571300506591797,2.8595900535583496,El Golea Airport,OurAirports,1,airport,Africa/Algiers
237,Ghardaia,1512,N,Algeria,DAUG,GHA,32.38410186767578,3.794110059738159,Noumérat - Moufdi Zakaria Airport,OurAirports,1,airport,Africa/Algiers
238,Hassi Messaoud,463,N,Algeria,DAUH,HME,31.673000335699996,6.140439987180001,Oued Irara Airport,OurAirports,1,airport,Africa/Algiers
239,In Salah,896,N,Algeria,DAUI,INZ,27.250999450699997,2.51202011108,In Salah Airport,OurAirports,1,airport,Africa/Algiers
240,Touggourt,279,N,Algeria,DAUK,TGR,33.06779861450195,6.088669776916504,Touggourt Sidi Madhi Airport,OurAirports,1,airport,Africa/Algiers
241,Laghouat,2510,N,Algeria,DAUL,LOO,33.764400482199996,2.92833995819,Laghouat Airport,OurAirports,1,airport,Africa/Algiers
242,Timimoun,1027,N,Algeria,DAUT,TMX,29.2371006012,0.276033014059,Timimoun Airport,OurAirports,1,airport,Africa/Algiers
243,Ouargla,492,N,Algeria,DAUU,OGX,31.917200088500977,5.412779808044434,Ain el Beida Airport,OurAirports,1,airport,Africa/Algiers
244,Zarzaitine,1847,N,Algeria,DAUZ,IAM,28.0515,9.64291,In Aménas Airport,OurAirports,1,airport,Africa/Algiers
245,Cotonou,19,N,Benin,DBBB,COO,6.357230186462402,2.384350061416626,Cadjehoun Airport,OurAirports,1,airport,Africa/Porto-Novo
246,Ouagadougou,1037,N,Burkina Faso,DFFD,OUA,12.3532,-1.51242,Ouagadougou Airport,OurAirports,0,airport,Africa/Ouagadougou
247,Bobo-dioulasso,1511,N,Burkina Faso,DFOO,BOY,11.160099983215332,-4.33096981048584,Bobo Dioulasso Airport,OurAirports,0,airport,Africa/Ouagadougou
248,Accra,205,N,Ghana,DGAA,ACC,5.605189800262451,-0.16678600013256073,Kotoka International Airport,OurAirports,0,airport,Africa/Accra
249,Tamale,553,N,Ghana,DGLE,TML,9.55718994140625,-0.8632140159606934,Tamale Airport,OurAirports,0,airport,Africa/Accra
250,Wa,1060,N,Ghana,DGLW,\N,10.0826997756958,-2.507689952850342,Wa Airport,OurAirports,0,airport,Africa/Accra
251,Sunyani,1014,N,Ghana,DGSN,NYI,7.361830234527588,-2.3287599086761475,Sunyani Airport,OurAirports,0,airport,Africa/Accra
252,Takoradi,21,N,Ghana,DGTK,TKD,4.896059989929199,-1.7747600078582764,Takoradi Airport,OurAirports,0,airport,Africa/Accra
253,Abidjan,21,N,Cote d'Ivoire,DIAP,ABJ,5.261390209197998,-3.9262900352478027,Port Bouet Airport,OurAirports,0,airport,Africa/Abidjan
254,Bouake,1230,N,Cote d'Ivoire,DIBK,BYK,7.738800048828125,-5.073669910430908,Bouaké Airport,OurAirports,0,airport,Africa/Abidjan
255,Daloa,823,N,Cote d'Ivoire,DIDL,DJO,6.792809963226318,-6.473189830780029,Daloa Airport,OurAirports,0,airport,Africa/Abidjan
256,Korhogo,1214,N,Cote d'Ivoire,DIKO,HGO,9.38718032837,-5.55666017532,Korhogo Airport,OurAirports,0,airport,Africa/Abidjan
257,Man,1089,N,Cote d'Ivoire,DIMN,MJC,7.272069931030273,-7.58735990524292,Man Airport,OurAirports,0,airport,Africa/Abidjan
258,San Pedro,26,N,Cote d'Ivoire,DISP,SPY,4.746719837188721,-6.660820007324219,San Pedro Airport,OurAirports,0,airport,Africa/Abidjan
259,Yamoussoukro,699,N,Cote d'Ivoire,DIYO,ASK,6.9031701088,-5.36558008194,Yamoussoukro Airport,OurAirports,0,airport,Africa/Abidjan
260,Abuja,1123,N,Nigeria,DNAA,ABV,9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,OurAirports,1,airport,Africa/Lagos
261,Akure,1100,N,Nigeria,DNAK,AKR,7.246739864349365,5.3010101318359375,Akure Airport,OurAirports,1,airport,Africa/Lagos
262,Benin,258,N,Nigeria,DNBE,BNI,6.316979885101318,5.5995001792907715,Benin Airport,OurAirports,1,airport,Africa/Lagos
263,Calabar,210,N,Nigeria,DNCA,CBQ,4.976019859313965,8.347200393676758,Margaret Ekpo International Airport,OurAirports,1,airport,Africa/Lagos
264,Enugu,466,N,Nigeria,DNEN,ENU,6.474269866943359,7.561960220336914,Akanu Ibiam International Airport,OurAirports,1,airport,Africa/Lagos
265,Gusau,1520,N,Nigeria,DNGU,\N,12.1717,6.69611,Gusau Airport,OurAirports,1,airport,Africa/Lagos
266,Ibadan,725,N,Nigeria,DNIB,IBA,7.362460136413574,3.97832989692688,Ibadan Airport,OurAirports,1,airport,Africa/Lagos
267,Ilorin,1126,N,Nigeria,DNIL,ILR,8.440210342407227,4.493919849395752,Ilorin International Airport,OurAirports,1,airport,Africa/Lagos
268,Jos,4232,N,Nigeria,DNJO,JOS,9.639829635620117,8.869050025939941,Yakubu Gowon Airport,OurAirports,1,airport,Africa/Lagos
269,Kaduna,2073,N,Nigeria,DNKA,KAD,10.696000099182129,7.320109844207764,Kaduna Airport,OurAirports,1,airport,Africa/Lagos
270,Kano,1562,N,Nigeria,DNKN,KAN,12.0476,8.52462,Mallam Aminu International Airport,OurAirports,1,airport,Africa/Lagos
271,Maiduguri,1099,N,Nigeria,DNMA,MIU,11.855299949645996,13.080900192260742,Maiduguri International Airport,OurAirports,1,airport,Africa/Lagos
272,Makurdi,371,N,Nigeria,DNMK,MDI,7.70388,8.61394,Makurdi Airport,OurAirports,1,airport,Africa/Lagos
273,Lagos,135,N,Nigeria,DNMM,LOS,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,OurAirports,1,airport,Africa/Lagos
274,Minna,834,N,Nigeria,DNMN,MXJ,9.652170181274414,6.462259769439697,Minna Airport,OurAirports,1,airport,Africa/Lagos
275,Port Hartcourt,87,N,Nigeria,DNPO,PHC,5.0154900550842285,6.94959020614624,Port Harcourt International Airport,OurAirports,1,airport,Africa/Lagos
276,Sokoto,1010,N,Nigeria,DNSO,SKO,12.916299819946289,5.207190036773682,Sadiq Abubakar III International Airport,OurAirports,1,airport,Africa/Lagos
277,Yola,599,N,Nigeria,DNYO,YOL,9.257550239562988,12.430399894714355,Yola Airport,OurAirports,1,airport,Africa/Lagos
278,Zaria,2170,N,Nigeria,DNZA,ZAR,11.1302,7.68581,Zaria Airport,OurAirports,1,airport,Africa/Lagos
279,Maradi,1240,N,Niger,DRRM,MFQ,13.5024995803833,7.1267499923706055,Maradi Airport,OurAirports,1,airport,Africa/Niamey
280,Niamey,732,N,Niger,DRRN,NIM,13.4815,2.18361,Diori Hamani International Airport,OurAirports,1,airport,Africa/Niamey
281,Tahoua,1266,N,Niger,DRRT,THZ,14.875699996948242,5.265359878540039,Tahoua Airport,OurAirports,1,airport,Africa/Niamey
282,Agadez,1657,N,Niger,DRZA,AJY,16.965999603271484,8.000109672546387,Mano Dayak International Airport,OurAirports,1,airport,Africa/Niamey
283,Dirkou,1273,N,Niger,DRZD,\N,18.968700408935547,12.86870002746582,Dirkou Airport,OurAirports,1,airport,Africa/Niamey
284,Diffa,994,N,Niger,DRZF,\N,13.372900009155273,12.626700401306152,Diffa Airport,OurAirports,1,airport,Africa/Niamey
285,Zinder,1516,N,Niger,DRZR,ZND,13.779000282287598,8.983759880065918,Zinder Airport,OurAirports,1,airport,Africa/Niamey
286,Monastir,9,E,Tunisia,DTMB,MIR,35.75809860229492,10.75469970703125,Monastir Habib Bourguiba International Airport,OurAirports,1,airport,Africa/Tunis
287,Tunis,22,E,Tunisia,DTTA,TUN,36.85100173950195,10.22719955444336,Tunis Carthage International Airport,OurAirports,1,airport,Africa/Tunis
288,Bizerte,20,E,Tunisia,DTTB,\N,37.245398,9.79145,Sidi Ahmed Air Base,OurAirports,1,airport,Africa/Tunis
289,Remada,1004,E,Tunisia,DTTD,\N,32.30619812011719,10.382100105285645,Remada Air Base,OurAirports,1,airport,Africa/Tunis
290,Gafsa,1060,E,Tunisia,DTTF,GAF,34.422000885009766,8.822500228881836,Gafsa Ksar International Airport,OurAirports,1,airport,Africa/Tunis
291,Gabes,26,E,Tunisia,DTTG,GAE,33.87689971923828,10.103300094604492,Gabès Matmata International Airport,OurAirports,1,airport,Africa/Tunis
292,Bordj El Amri,110,E,Tunisia,DTTI,\N,36.72129821777344,9.94314956665039,Borj El Amri Airport,OurAirports,1,airport,Africa/Tunis
293,Djerba,19,E,Tunisia,DTTJ,DJE,33.875,10.775500297546387,Djerba Zarzis International Airport,OurAirports,1,airport,Africa/Tunis
294,El Borma,827,E,Tunisia,DTTR,EBM,31.704299926757812,9.254619598388672,El Borma Airport,OurAirports,1,airport,Africa/Tunis
295,Sfax,85,E,Tunisia,DTTX,SFA,34.71799850463867,10.690999984741211,Sfax Thyna International Airport,OurAirports,1,airport,Africa/Tunis
296,Tozeur,287,E,Tunisia,DTTZ,TOE,33.939701080322266,8.110560417175293,Tozeur Nefta International Airport,OurAirports,1,airport,Africa/Tunis
297,Niatougou,1515,N,Togo,DXNG,LRL,9.767330169677734,1.091249942779541,Niamtougou International Airport,OurAirports,0,airport,Africa/Lome
298,Lome,72,N,Togo,DXXX,LFW,6.165609836578369,1.2545100450515747,Lomé-Tokoin Airport,OurAirports,0,airport,Africa/Lome
299,Antwerp,39,E,Belgium,EBAW,ANR,51.1893997192,4.46027994156,Antwerp International Airport (Deurne),OurAirports,1,airport,Europe/Brussels
300,Beauvechain,370,E,Belgium,EBBE,\N,50.75859832763672,4.768330097198486,Beauvechain Air Base,OurAirports,1,airport,Europe/Brussels
301,Kleine Brogel,200,E,Belgium,EBBL,\N,51.168301,5.47,Kleine Brogel Air Base,OurAirports,1,airport,Europe/Brussels
302,Brussels,184,E,Belgium,EBBR,BRU,50.901401519800004,4.48443984985,Brussels Airport,OurAirports,1,airport,Europe/Brussels
303,Bertrix,1514,E,Belgium,EBBX,\N,49.891700744628906,5.2238898277282715,Jehonville Air Base,OurAirports,1,airport,Europe/Brussels
304,Charleroi,614,E,Belgium,EBCI,CRL,50.459202,4.45382,Brussels South Charleroi Airport,OurAirports,1,airport,Europe/Brussels
305,Chievres,194,E,Belgium,EBCV,\N,50.575801849365234,3.8310000896453857,Chièvres Air Base,OurAirports,1,airport,Europe/Brussels
306,Koksijde,20,E,Belgium,EBFN,\N,51.090301513671875,2.652780055999756,Koksijde Air Base,OurAirports,1,airport,Europe/Brussels
307,Florennes,935,E,Belgium,EBFS,\N,50.2433013916,4.64583015442,Florennes Air Base,OurAirports,1,airport,Europe/Brussels
308,Kortrijk-vevelgem,64,E,Belgium,EBKT,KJK,50.817199707,3.20472002029,Wevelgem Airport,OurAirports,1,airport,Europe/Brussels
309,Liege,659,E,Belgium,EBLG,LGG,50.63740158081055,5.443220138549805,Liège Airport,OurAirports,1,airport,Europe/Brussels
310,Ostend,13,E,Belgium,EBOS,OST,51.198898315399994,2.8622200489,Ostend-Bruges International Airport,OurAirports,1,airport,Europe/Brussels
311,Zutendaal,312,E,Belgium,EBSL,\N,50.9474983215332,5.590559959411621,Zutendaal Air Base,OurAirports,1,airport,Europe/Brussels
312,Sint-truiden,246,E,Belgium,EBST,\N,50.791901,5.20167,Brustem Airfield Sint Truiden,OurAirports,1,airport,Europe/Brussels
313,St.-hubert,1930,E,Belgium,EBSU,\N,50.034400939941406,5.440810203552246,Saint Hubert Air Base,OurAirports,1,airport,Europe/Brussels
314,Ursel,95,E,Belgium,EBUL,\N,51.14419937133789,3.475559949874878,Ursel Air Base,OurAirports,1,airport,Europe/Brussels
315,Weelde,105,E,Belgium,EBWE,\N,51.394798278808594,4.9601898193359375,Weelde Air Base,OurAirports,1,airport,Europe/Brussels
316,Zoersel,53,E,Belgium,EBZR,OBL,51.264702,4.75333,Zoersel (Oostmalle) Airfield,OurAirports,1,airport,Europe/Brussels
317,Bautzen,568,E,Germany,EDAB,\N,51.193611,14.519722,Flugplatz Bautzen,OurAirports,1,airport,Europe/Berlin
318,Altenburg,640,E,Germany,EDAC,AOC,50.981945,12.506389,Altenburg-Nobitz Airport,OurAirports,1,airport,Europe/Berlin
319,Dessau,187,E,Germany,EDAD,\N,51.831694,12.190962,Dessau Airfield,OurAirports,1,airport,Europe/Berlin
320,Eisenhuettenstadt,144,E,Germany,EDAE,\N,52.195856,14.58753,Eisenhüttenstadt Airfield,OurAirports,1,airport,Europe/Berlin
322,Suhl,417,E,Germany,EDAK,\N,51.30805587768555,13.555556297302246,Großenhain Airport,OurAirports,1,airport,Europe/Berlin
323,Muehlhausen,341,E,Germany,EDAM,\N,51.3630556,11.9408333,Merseburg Airport,OurAirports,1,airport,Europe/Berlin
324,Halle,348,E,Germany,EDAQ,\N,51.552223,12.053889,Halle-Oppin Airport,OurAirports,1,airport,Europe/Berlin
325,Riesa,322,E,Germany,EDAU,IES,51.2936096191,13.3561105728,Riesa-Göhlis Airport,OurAirports,1,airport,Europe/Berlin
326,Rechlin-laerz,220,E,Germany,EDAX,REB,53.306388855,12.7522220612,Rechlin-Lärz Airport,OurAirports,1,airport,Europe/Berlin
327,Strausberg,262,E,Germany,EDAY,\N,52.5805549621582,13.916666984558105,Strausberg Airport,OurAirports,1,airport,Europe/Berlin
328,Schoenhagen,152,E,Germany,EDAZ,QXH,52.203609,13.156389,Schönhagen Airport,OurAirports,1,airport,Europe/Berlin
329,Barth,23,E,Germany,EDBH,BBH,54.338253,12.710515,Barth Airport,OurAirports,1,airport,Europe/Berlin
330,Jena,1247,E,Germany,EDBJ,\N,50.915279,11.714444,Jena-Schöngleina Airfield,OurAirports,1,airport,Europe/Berlin
331,Kyritz,131,E,Germany,EDBK,\N,52.918888092041016,12.425277709960938,Kyritz Airport,OurAirports,1,airport,Europe/Berlin
332,Magdeburg,259,E,Germany,EDBM,ZMG,52.073612,11.626389,"Magdeburg ""City"" Airport",OurAirports,1,airport,Europe/Berlin
333,Rothenburg/ol,518,E,Germany,EDBR,\N,51.36333465576172,14.949999809265137,Rothenburg/Görlitz Airport,OurAirports,1,airport,Europe/Berlin
334,Anklam,16,E,Germany,EDCA,\N,53.832779,13.668611,Anklam Airfield,OurAirports,1,airport,Europe/Berlin
335,Cottbus,272,E,Germany,EDCD,CBU,51.889442,14.531944,Cottbus-Drewitz Airport,OurAirports,1,airport,Europe/Berlin
336,Kamenz,495,E,Germany,EDCM,\N,51.29694366455078,14.1274995803833,Kamenz Airport,OurAirports,1,airport,Europe/Berlin
337,Berlin,157,E,Germany,EDDB,SXF,52.380001,13.5225,Berlin-Schönefeld Airport,OurAirports,1,airport,Europe/Berlin
338,Dresden,755,E,Germany,EDDC,DRS,51.1328010559082,13.767200469970703,Dresden Airport,OurAirports,1,airport,Europe/Berlin
339,Erfurt,1036,E,Germany,EDDE,ERF,50.979801177978516,10.958100318908691,Erfurt Airport,OurAirports,1,airport,Europe/Berlin
340,Frankfurt,364,E,Germany,EDDF,FRA,50.033333,8.570556,Frankfurt am Main Airport,OurAirports,1,airport,Europe/Berlin
341,Munster,160,E,Germany,EDDG,FMO,52.134601593,7.68483018875,Münster Osnabrück Airport,OurAirports,1,airport,Europe/Berlin
342,Hamburg,53,E,Germany,EDDH,HAM,53.630401611328,9.9882297515869,Hamburg Airport,OurAirports,1,airport,Europe/Berlin
343,Berlin,167,E,Germany,EDDI,THF,52.472999572753906,13.403900146484375,Berlin-Tempelhof International Airport,OurAirports,1,airport,Europe/Berlin
344,Cologne,302,E,Germany,EDDK,CGN,50.8658981323,7.1427397728,Cologne Bonn Airport,OurAirports,1,airport,Europe/Berlin
345,Duesseldorf,147,E,Germany,EDDL,DUS,51.289501,6.76678,Düsseldorf Airport,OurAirports,1,airport,Europe/Berlin
346,Munich,1487,E,Germany,EDDM,MUC,48.353802,11.7861,Munich Airport,OurAirports,1,airport,Europe/Berlin
347,Nuernberg,1046,E,Germany,EDDN,NUE,49.498699,11.078056,Nuremberg Airport,OurAirports,1,airport,Europe/Berlin
348,Leipzig,465,E,Germany,EDDP,LEJ,51.423889,12.236389,Leipzig/Halle Airport,OurAirports,1,airport,Europe/Berlin
349,Saarbruecken,1058,E,Germany,EDDR,SCN,49.214599609400004,7.10950994492,Saarbrücken Airport,OurAirports,1,airport,Europe/Berlin
350,Stuttgart,1276,E,Germany,EDDS,STR,48.689899444599995,9.22196006775,Stuttgart Airport,OurAirports,1,airport,Europe/Berlin
351,Berlin,122,E,Germany,EDDT,TXL,52.5597,13.2877,Berlin-Tegel Airport,OurAirports,1,airport,Europe/Berlin
